,0,1,2,3,4,5,6,7,8,9,
1,0,0,25,0,45,30,0,0,0,0,2
1,0,0,24,0,45,31,0,0,0,0,2
1,0,0,23,0,45,32,0,0,0,0,2
1,0,0,21,0,45,34,0,0,0,0,2
1,0,0,20,0,45,35,0,0,0,0,2
1,0,0,19,0,45,36,0,0,0,0,2
1,0,0,18,0,45,37,0,0,0,0,2
1,0,0,17,0,45,37,1,0,0,0,2
1,0,0,16,0,45,37,2,0,0,0,2
1,0,0,15,0,45,37,3,0,0,0,2
1,0,0,14,0,45,37,4,0,0,0,2
1,0,0,13,0,45,37,5,0,0,0,2
1,0,0,12,0,45,37,6,0,0,0,2
1,0,0,11,0,45,37,7,0,0,0,2
1,0,0,10,0,45,37,8,0,0,0,2
1,0,0,9,0,45,37,9,0,0,0,2
1,0,0,8,0,45,37,10,0,0,0,2
1,0,0,7,0,45,37,11,0,0,0,2
1,0,0,6,0,45,37,12,0,0,0,2
1,0,0,5,0,45,37,13,0,0,0,2
1,0,0,4,0,45,37,14,0,0,0,2
1,0,0,3,0,45,37,15,0,0,0,2
1,0,0,2,0,45,37,16,0,0,0,2
1,0,0,1,0,45,37,17,0,0,0,2
1,0,0,0,0,45,37,18,0,0,0,2
1,0,0,0,0,44,37,19,0,0,0,2
1,0,0,0,0,43,37,20,0,0,0,2
1,0,0,0,0,42,37,21,0,0,0,2
1,0,0,0,0,41,37,22,0,0,0,2
1,0,0,0,0,40,37,23,0,0,0,2
1,0,0,0,0,39,37,24,0,0,0,2
1,0,0,0,0,38,37,25,0,0,0,2
1,0,0,0,0,37,37,26,0,0,0,2
1,0,0,0,0,34,37,29,0,0,0,2
1,0,0,0,0,33,37,30,0,0,0,2
1,0,0,0,0,32,37,31,0,0,0,2
1,0,0,0,0,30,37,33,0,0,0,2
1,0,0,0,0,29,37,34,0,0,0,2
1,0,0,0,0,28,37,35,0,0,0,2
1,0,0,0,0,27,37,36,0,0,0,2
1,0,0,0,0,26,37,37,0,0,0,2
1,0,0,0,0,25,37,38,0,0,0,2
1,0,0,0,0,24,37,39,0,0,0,2
1,0,0,0,0,23,37,40,0,0,0,2
1,0,0,0,0,21,37,42,0,0,0,2
1,0,0,0,0,20,37,43,0,0,0,2
1,0,0,0,0,18,37,44,0,1,0,2
1,0,0,0,0,17,37,44,0,2,0,2
1,0,0,0,0,16,37,44,0,3,0,2
1,0,0,0,0,15,37,44,0,4,0,2
1,0,0,0,0,14,37,44,0,5,0,2
1,0,0,0,0,13,37,44,0,6,0,2
1,0,0,0,0,12,37,44,0,7,0,2
1,0,0,0,0,11,37,44,0,8,0,2
1,0,0,0,0,10,37,44,0,9,0,2
1,0,0,0,0,9,37,44,0,10,0,2
1,0,0,0,0,8,37,44,0,11,0,2
1,0,0,0,0,7,37,44,0,12,0,0
1,0,0,0,0,6,37,44,0,13,0,0
1,0,0,0,0,5,37,44,0,14,0,0
1,0,0,0,0,4,37,44,0,15,0,0
1,0,0,0,0,3,37,44,0,16,0,0
1,0,0,0,0,2,37,44,0,17,0,0
1,0,0,0,0,1,37,44,0,18,0,0
1,0,0,0,0,0,37,44,0,19,0,0
1,0,0,0,0,0,36,44,0,20,0,0
1,0,0,0,0,0,35,44,0,21,0,0
1,0,0,0,0,0,34,44,0,22,0,0
1,0,0,0,0,0,33,44,0,23,0,0
1,0,0,0,0,0,32,44,0,24,0,0
1,0,0,0,0,0,31,44,0,25,0,0
1,0,0,0,0,0,30,44,0,26,0,0
1,0,0,0,0,0,29,44,0,27,0,0
1,0,0,0,0,0,28,44,0,28,0,0
1,0,0,0,0,0,27,44,0,29,0,0
1,0,0,0,0,0,26,44,0,30,0,0
1,0,0,0,0,0,25,44,0,31,0,0
1,0,0,0,0,0,24,44,0,32,0,0
1,0,0,0,0,0,22,44,0,34,0,0
1,0,0,0,0,0,21,44,0,35,0,0
1,0,0,0,0,0,20,44,0,36,0,0
1,0,0,0,0,0,19,44,0,37,0,0
1,0,0,0,0,0,18,44,0,38,0,0
1,0,0,0,0,0,17,44,0,39,0,0
1,0,0,0,0,0,16,44,0,40,0,0
1,0,0,0,0,0,15,44,0,41,0,0
1,0,0,0,0,0,16,43,0,41,0,0
1,0,0,0,0,0,17,42,0,41,0,0
1,0,0,0,1,0,75,0,0,24,0,2
1,0,0,0,2,0,75,0,0,23,0,2
1,0,0,0,3,0,75,0,0,22,0,2
1,0,0,0,4,0,75,0,0,21,0,2
1,0,0,0,5,0,75,0,0,20,0,2
1,0,0,0,6,0,75,0,0,19,0,2
1,0,0,0,7,0,75,0,0,18,0,2
1,0,0,0,8,0,75,0,0,17,0,2
1,0,0,0,9,0,75,0,0,16,0,2
1,0,0,0,10,0,75,0,0,15,0,2
1,0,0,0,11,0,75,0,0,14,0,2
1,0,0,0,12,0,75,0,0,13,0,2
1,0,0,0,13,0,75,0,0,12,0,2
1,0,0,0,14,0,75,0,0,11,0,2
1,0,0,0,15,0,75,0,0,10,0,2
1,0,0,0,16,0,75,0,0,9,0,2
1,0,0,0,17,0,75,0,0,8,0,2
1,0,0,0,18,0,75,0,0,7,0,2
1,0,0,0,19,0,75,0,0,6,0,2
1,0,0,0,20,0,75,0,0,5,0,2
1,0,0,0,21,0,75,0,0,4,0,2
1,0,0,0,22,0,75,0,0,3,0,2
1,0,0,0,23,0,75,0,0,2,0,2
1,0,0,0,24,0,75,0,0,1,0,2
1,0,0,1,36,0,63,0,0,0,0,2
1,0,0,2,36,0,62,0,0,0,0,2
1,0,0,3,36,0,61,0,0,0,0,2
1,0,0,4,36,0,60,0,0,0,0,2
1,0,0,5,36,0,59,0,0,0,0,2
1,0,0,6,36,0,58,0,0,0,0,2
1,0,0,7,36,0,57,0,0,0,0,2
1,0,0,8,36,0,56,0,0,0,0,2
1,0,0,9,36,0,55,0,0,0,0,2
1,0,0,10,36,0,54,0,0,0,0,2
1,0,0,11,36,0,53,0,0,0,0,2
1,0,0,12,36,0,52,0,0,0,0,2
1,0,0,13,36,0,51,0,0,0,0,2
1,0,0,14,36,0,50,0,0,0,0,2
1,0,0,15,36,0,49,0,0,0,0,2
1,0,0,16,36,0,48,0,0,0,0,2
1,0,0,17,36,0,47,0,0,0,0,2
1,0,0,18,36,0,46,0,0,0,0,2
1,0,0,19,36,0,45,0,0,0,0,2
1,0,0,20,36,0,44,0,0,0,0,2
1,0,0,21,36,0,43,0,0,0,0,2
1,0,0,22,36,0,42,0,0,0,0,2
1,0,0,23,36,0,41,0,0,0,0,2
1,0,0,24,36,0,40,0,0,0,0,2
1,0,0,25,36,0,39,0,0,0,0,2
1,0,0,26,36,0,38,0,0,0,0,2
1,0,0,27,36,0,37,0,0,0,0,2
1,0,0,28,36,0,36,0,0,0,0,0
1,0,0,29,36,0,35,0,0,0,0,0
1,0,0,30,36,0,34,0,0,0,0,0
1,0,0,31,36,0,33,0,0,0,0,0
1,0,0,34,36,0,30,0,0,0,0,0
1,0,0,36,36,0,28,0,0,0,0,0
1,0,0,37,36,0,27,0,0,0,0,0
1,0,0,38,36,0,26,0,0,0,0,0
1,0,0,39,36,0,25,0,0,0,0,0
1,0,0,40,36,0,24,0,0,0,0,0
1,0,0,41,36,0,23,0,0,0,0,0
1,0,0,42,36,0,22,0,0,0,0,0
1,0,0,43,36,0,21,0,0,0,0,0
1,0,0,43,35,0,22,0,0,0,0,0
1,0,0,43,34,0,23,0,0,0,0,0
1,0,0,43,33,0,24,0,0,0,0,0
1,0,0,43,32,0,25,0,0,0,0,0
1,0,0,43,31,0,26,0,0,0,0,0
1,0,0,43,30,0,27,0,0,0,0,0
1,0,0,43,29,0,28,0,0,0,0,0
1,0,0,43,28,0,29,0,0,0,0,0
1,0,0,43,27,0,30,0,0,0,0,0
1,0,0,43,26,0,31,0,0,0,0,0
1,0,0,43,25,0,32,0,0,0,0,0
1,0,0,43,24,0,33,0,0,0,0,0
1,0,0,43,23,0,34,0,0,0,0,0
1,0,0,43,22,0,35,0,0,0,0,0
1,0,0,43,21,0,36,0,0,0,0,0
1,0,0,43,20,0,37,0,0,0,0,0
1,0,0,43,19,0,38,0,0,0,0,0
1,0,0,43,18,0,39,0,0,0,0,0
1,0,0,43,17,0,40,0,0,0,0,0
1,0,0,43,16,0,41,0,0,0,0,0
1,0,0,43,15,0,42,0,0,0,0,0
1,0,0,43,14,0,43,0,0,0,0,0
1,0,0,43,13,0,44,0,0,0,0,2
1,0,0,43,12,0,45,0,0,0,0,2
1,0,0,43,11,0,46,0,0,0,0,2
1,0,0,43,10,0,47,0,0,0,0,2
1,0,0,43,9,0,48,0,0,0,0,2
1,0,0,43,8,0,49,0,0,0,0,2
1,0,0,43,7,0,50,0,0,0,0,2
1,0,0,43,6,0,51,0,0,0,0,2
1,0,0,43,5,0,52,0,0,0,0,2
1,0,0,43,4,0,53,0,0,0,0,2
1,0,0,43,3,0,54,0,0,0,0,2
1,0,0,43,2,0,55,0,0,0,0,2
1,0,0,43,1,0,56,0,0,0,0,2
1,0,0,33,0,0,66,1,0,0,0,2
1,0,0,32,0,0,66,2,0,0,0,2
1,0,0,31,0,0,66,3,0,0,0,2
1,0,0,30,0,0,66,4,0,0,0,2
1,0,0,29,0,0,66,5,0,0,0,2
1,0,0,28,0,0,66,6,0,0,0,2
1,0,0,27,0,0,66,7,0,0,0,2
1,0,0,26,0,0,66,8,0,0,0,2
1,0,0,25,0,0,66,9,0,0,0,2
1,0,0,24,0,0,66,10,0,0,0,2
1,0,0,23,0,0,66,11,0,0,0,2
1,0,0,22,0,0,66,12,0,0,0,2
1,0,0,21,0,0,66,13,0,0,0,2
1,0,0,20,0,0,66,14,0,0,0,2
1,0,0,19,0,0,66,15,0,0,0,2
1,0,0,18,0,0,66,16,0,0,0,2
1,0,0,17,0,0,66,17,0,0,0,2
1,0,0,16,0,0,66,18,0,0,0,2
1,0,0,15,0,0,66,19,0,0,0,2
1,0,0,14,0,0,66,20,0,0,0,2
1,0,0,13,0,0,66,21,0,0,0,2
1,0,0,12,0,0,66,22,0,0,0,2
1,0,0,11,0,0,66,23,0,0,0,2
1,0,0,10,0,0,66,24,0,0,0,2
1,0,0,9,0,0,66,25,0,0,0,2
1,0,0,8,0,0,66,26,0,0,0,2
1,0,0,7,0,0,66,27,0,0,0,2
1,0,0,6,0,0,66,28,0,0,0,2
1,0,0,5,0,0,66,29,0,0,0,2
1,0,0,4,0,0,66,30,0,0,0,2
1,0,0,3,0,0,66,31,0,0,0,2
1,0,0,2,0,0,66,32,0,0,0,2
1,0,0,1,0,0,66,33,0,0,0,2
1,0,0,0,0,0,65,34,1,0,0,2
1,0,0,0,0,0,63,34,3,0,0,2
1,0,0,0,0,0,62,34,4,0,0,2
1,0,0,0,0,0,61,34,5,0,0,2
1,0,0,0,0,0,60,34,6,0,0,2
1,0,0,0,0,0,58,34,8,0,0,2
1,0,0,0,0,0,56,34,10,0,0,2
1,0,0,0,0,0,55,34,11,0,0,2
1,0,0,0,0,0,54,34,12,0,0,2
1,0,0,0,0,0,53,34,13,0,0,2
1,0,0,0,0,0,52,34,14,0,0,2
1,0,0,0,0,0,51,34,15,0,0,2
1,0,0,0,0,0,50,34,16,0,0,2
1,0,0,0,0,0,49,34,17,0,0,2
1,0,0,0,0,0,48,34,18,0,0,2
1,0,0,0,0,0,47,34,19,0,0,2
1,0,0,0,0,0,46,34,20,0,0,2
1,0,0,0,0,0,45,34,21,0,0,2
1,0,0,0,0,0,44,34,22,0,0,2
1,0,0,0,0,0,43,34,23,0,0,2
1,0,0,0,0,0,42,34,24,0,0,2
1,0,0,0,0,0,41,34,25,0,0,2
1,0,0,0,0,0,40,34,26,0,0,2
1,0,0,0,0,0,39,34,27,0,0,2
1,0,0,0,0,0,38,34,28,0,0,2
1,0,0,0,0,0,37,34,29,0,0,2
1,0,0,0,0,0,36,34,30,0,0,2
1,0,0,0,0,0,35,34,31,0,0,2
1,0,0,0,0,0,31,34,35,0,0,0
1,0,0,1,0,0,31,33,35,0,0,0
1,0,0,2,0,0,31,32,35,0,0,0
1,0,0,3,0,0,31,31,35,0,0,0
1,0,0,4,0,0,31,30,35,0,0,0
1,0,0,5,0,0,31,29,35,0,0,0
1,0,0,6,0,0,31,28,35,0,0,0
1,0,0,7,0,0,31,27,35,0,0,0
1,0,0,8,0,0,31,26,35,0,0,0
1,0,0,9,0,0,31,25,35,0,0,0
1,0,0,10,0,0,31,24,35,0,0,0
1,0,0,11,0,0,31,23,35,0,0,0
1,0,0,12,0,0,31,22,35,0,0,0
1,0,0,13,0,0,31,21,35,0,0,0
1,0,0,14,0,0,31,20,35,0,0,0
1,0,0,15,0,0,31,19,35,0,0,0
1,0,0,16,0,0,31,18,35,0,0,0
1,0,0,17,0,0,31,17,35,0,0,0
1,0,0,18,0,0,31,16,35,0,0,0
1,0,0,19,0,0,31,15,35,0,0,0
1,0,0,20,0,0,31,14,35,0,0,0
1,0,0,21,0,0,31,13,35,0,0,0
1,0,0,22,0,0,31,12,35,0,0,0
1,0,0,23,0,0,31,11,35,0,0,0
1,0,0,24,0,0,31,10,35,0,0,0
1,0,0,25,0,0,31,9,35,0,0,0
1,0,0,26,0,0,31,8,35,0,0,0
1,0,0,27,0,0,31,7,35,0,0,0
1,0,0,28,0,0,31,6,35,0,0,0
1,0,0,29,0,0,31,5,35,0,0,0
1,0,0,30,0,0,31,4,35,0,0,0
1,0,0,31,0,0,31,3,35,0,0,0
1,0,0,32,0,0,31,2,35,0,0,0
1,0,0,33,0,0,31,1,35,0,0,0
1,0,0,34,0,0,31,0,35,0,0,0
1,0,0,35,0,0,31,0,34,0,0,0
1,0,0,36,0,0,31,0,33,0,0,0
1,0,0,37,0,0,31,0,32,0,0,0
1,0,0,38,0,0,31,0,31,0,0,0
1,0,0,39,0,0,31,0,30,0,0,0
1,0,0,40,0,0,31,0,29,0,0,0
1,0,0,41,0,0,31,0,28,0,0,0
1,0,0,42,0,0,31,0,27,0,0,0
1,0,0,43,0,0,31,0,26,0,0,0
1,0,0,44,0,0,31,0,25,0,0,0
1,0,0,45,0,0,31,0,24,0,0,0
1,0,0,46,0,0,31,0,23,0,0,0
1,0,0,47,0,0,31,0,22,0,0,0
1,0,0,48,0,0,31,0,21,0,0,0
1,0,0,49,0,0,31,0,20,0,0,0
1,0,0,50,0,0,31,0,19,0,0,0
1,0,0,51,0,0,31,0,18,0,0,0
1,0,0,52,0,0,31,0,17,0,0,0
1,0,0,53,0,0,31,0,16,0,0,0
1,0,0,54,0,0,31,0,15,0,0,0
1,0,0,55,0,0,31,0,14,0,0,0
1,0,0,56,0,0,31,0,13,0,0,0
1,0,0,57,0,0,31,0,12,0,0,0
1,0,0,58,0,0,31,0,11,0,0,0
1,0,0,59,0,0,31,0,10,0,0,0
1,0,0,60,0,0,31,0,9,0,0,0
1,0,0,61,0,0,31,0,8,0,0,0
1,0,0,62,0,0,31,0,7,0,0,0
1,0,0,63,0,0,31,0,6,0,0,0
1,0,0,64,0,0,31,0,5,0,0,0
1,0,0,65,0,0,31,0,4,0,0,0
1,0,0,65,1,0,31,0,3,0,0,0
1,0,0,65,2,0,31,0,2,0,0,0
1,0,0,65,3,0,31,0,1,0,0,0
1,0,0,65,4,0,31,0,0,0,0,0
1,0,0,65,5,0,30,0,0,0,0,0
1,0,0,65,6,0,29,0,0,0,0,0
1,0,0,65,7,0,28,0,0,0,0,0
1,0,0,65,8,0,27,0,0,0,0,0
1,0,0,65,9,0,26,0,0,0,0,0
1,0,0,65,10,0,25,0,0,0,0,0
1,0,0,65,11,0,24,0,0,0,0,0
1,0,0,65,12,0,23,0,0,0,0,0
1,0,0,65,13,0,22,0,0,0,0,0
1,0,0,65,14,0,21,0,0,0,0,0
1,0,0,65,15,0,20,0,0,0,0,0
1,0,0,65,16,0,19,0,0,0,0,0
1,0,0,65,17,0,18,0,0,0,0,0
1,0,0,65,18,0,17,0,0,0,0,0
1,0,0,65,19,0,16,0,0,0,0,0
1,0,0,65,20,0,15,0,0,0,0,0
1,0,0,65,21,0,14,0,0,0,0,0
1,0,0,65,22,0,13,0,0,0,0,0
1,0,0,65,23,0,12,0,0,0,0,0
1,0,0,65,24,0,11,0,0,0,0,0
1,0,0,65,25,0,10,0,0,0,0,0
1,0,0,65,26,0,9,0,0,0,0,0
1,0,0,65,27,0,8,0,0,0,0,0
1,0,0,65,28,0,7,0,0,0,0,0
1,0,0,65,29,0,6,0,0,0,0,0
1,0,0,65,30,0,5,0,0,0,0,0
1,0,0,65,31,0,4,0,0,0,0,0
1,0,0,65,32,0,3,0,0,0,0,0
1,0,0,65,33,0,2,0,0,0,0,0
1,0,0,65,33,0,1,1,0,0,0,0
1,0,0,65,33,0,0,2,0,0,0,0
1,0,0,64,33,0,0,3,0,0,0,0
1,0,0,63,33,0,0,4,0,0,0,0
1,0,0,62,33,0,0,5,0,0,0,0
1,0,0,61,33,0,0,6,0,0,0,0
1,0,0,60,33,0,0,7,0,0,0,0
1,0,0,59,33,0,0,8,0,0,0,0
1,0,0,58,33,0,0,9,0,0,0,0
1,0,0,57,33,0,0,10,0,0,0,0
1,0,0,56,33,0,0,11,0,0,0,0
1,0,0,55,33,0,0,12,0,0,0,0
1,0,0,54,33,0,0,13,0,0,0,0
1,0,0,53,33,0,0,14,0,0,0,0
1,0,0,52,33,0,0,15,0,0,0,0
1,0,0,51,33,0,0,16,0,0,0,0
1,0,0,50,33,0,0,17,0,0,0,0
1,0,0,49,33,0,0,18,0,0,0,0
1,0,0,48,33,0,0,19,0,0,0,0
1,0,0,47,33,0,0,20,0,0,0,0
1,0,0,46,33,0,0,21,0,0,0,0
1,0,0,45,33,0,0,22,0,0,0,0
1,0,0,44,33,0,0,23,0,0,0,0
1,0,0,43,33,0,0,24,0,0,0,0
1,0,0,42,33,0,0,25,0,0,0,0
1,0,0,41,33,0,0,26,0,0,0,0
1,0,0,40,33,0,0,27,0,0,0,0
1,0,0,39,33,0,0,28,0,0,0,0
1,0,0,38,33,0,0,29,0,0,0,0
1,0,0,37,33,0,0,30,0,0,0,0
1,0,0,36,33,0,0,31,0,0,0,0
1,0,0,35,33,0,0,32,0,0,0,0
1,0,0,34,33,0,0,32,0,1,0,0
1,0,0,33,33,0,0,32,0,2,0,0
1,0,0,32,33,0,0,32,0,3,0,0
1,0,0,31,33,0,0,32,0,4,0,0
1,0,0,30,33,0,0,32,0,5,0,0
1,0,0,29,33,0,0,32,0,6,0,0
1,0,0,28,33,0,0,32,0,7,0,0
1,0,0,27,33,0,0,32,0,8,0,0
1,0,0,26,33,0,0,32,0,9,0,0
1,0,0,25,33,0,0,32,0,10,0,0
1,0,0,24,33,0,0,32,0,11,0,0
1,0,0,23,33,0,0,32,0,12,0,0
1,0,0,22,33,0,0,32,0,13,0,0
1,0,0,21,33,0,0,32,0,14,0,0
1,0,0,20,33,0,0,32,0,15,0,0
1,0,0,19,33,0,0,32,0,16,0,0
1,0,0,18,33,0,0,32,0,17,0,0
1,0,0,17,33,0,0,32,0,18,0,0
1,0,0,16,33,0,0,32,0,19,0,0
1,0,0,15,33,0,0,32,0,20,0,0
1,0,0,14,33,0,0,32,0,21,0,0
1,0,0,13,33,0,0,32,0,22,0,0
1,0,0,12,33,0,0,32,0,23,0,0
1,0,0,11,33,0,0,32,0,24,0,0
1,0,0,10,33,0,0,32,0,25,0,0
1,0,0,9,33,0,0,32,0,26,0,0
1,0,0,8,33,0,0,32,0,27,0,0
1,0,0,7,33,0,0,32,0,28,0,0
1,0,0,6,33,0,0,32,0,29,0,0
1,0,0,5,33,0,0,32,0,30,0,0
1,0,0,4,33,0,0,32,0,31,0,0
1,0,0,3,33,0,0,32,0,32,0,0
1,0,0,2,33,0,0,32,0,32,1,0
1,0,0,1,33,0,0,32,0,32,2,1
1,0,0,0,33,0,0,32,0,32,3,1
1,0,0,0,32,0,0,32,0,32,4,1
1,0,0,0,31,0,0,32,0,32,5,1
1,0,0,0,30,0,0,32,0,32,6,1
1,0,0,0,29,0,0,32,0,32,7,1
1,0,0,0,28,0,0,32,0,32,8,1
1,0,0,0,27,0,0,32,0,32,9,1
1,0,0,0,26,0,0,32,0,32,10,1
1,0,0,0,25,0,0,32,0,32,11,1
1,0,0,0,24,0,0,32,0,32,12,1
1,0,0,0,23,0,0,32,0,32,13,1
1,0,0,0,22,0,0,32,0,32,14,1
1,0,0,0,21,0,0,32,0,32,15,1
1,0,0,0,20,0,0,32,0,32,16,1
1,0,0,0,19,0,0,32,0,32,17,1
1,0,0,0,18,0,0,32,0,32,18,1
1,0,0,0,17,0,0,32,0,32,19,1
1,0,0,0,16,0,0,32,0,32,20,1
1,0,0,0,15,0,0,32,0,32,21,1
1,0,0,0,14,0,0,32,0,32,22,1
1,0,0,0,13,0,0,32,0,32,23,1
1,0,0,0,12,0,0,32,0,32,24,1
1,0,0,0,11,0,0,32,0,32,25,1
1,0,0,0,10,0,0,32,0,32,26,1
1,0,0,0,9,0,0,32,0,32,27,1
1,0,0,0,8,0,0,32,0,32,28,1
1,0,0,0,7,0,0,32,0,32,29,1
1,0,0,0,6,0,0,32,0,32,30,1
1,0,0,0,5,0,0,32,0,32,31,1
1,0,0,0,4,0,0,32,0,32,32,1
1,0,0,0,3,0,0,32,0,32,33,1
1,0,0,0,2,0,0,32,1,32,33,1
1,0,0,0,1,0,0,32,2,32,33,1
1,0,0,0,0,0,0,32,3,32,33,1
1,0,0,0,0,0,0,31,4,32,33,1
1,0,0,0,0,0,0,30,5,32,33,1
1,0,0,0,0,0,0,29,6,32,33,1
1,0,0,0,0,0,0,28,7,32,33,1
1,0,0,0,0,0,0,27,8,32,33,1
1,0,0,0,0,0,0,26,9,32,33,1
1,0,0,0,0,0,0,25,10,32,33,1
1,0,0,0,0,0,0,24,11,32,33,1
1,0,0,0,0,0,0,23,12,32,33,1
1,0,0,0,0,0,0,22,13,32,33,1
1,0,0,0,0,0,0,21,14,32,33,1
1,0,0,0,0,0,0,20,15,32,33,1
1,0,0,0,0,0,0,19,16,32,33,1
1,0,0,0,0,0,0,18,17,32,33,1
1,0,0,0,0,0,0,17,18,32,33,1
1,0,0,0,0,0,0,16,19,32,33,1
1,0,0,0,0,0,0,15,20,32,33,1
1,0,0,0,0,0,0,14,21,32,33,1
1,0,0,0,0,0,0,13,22,32,33,1
1,0,0,0,0,0,0,12,23,32,33,1
1,0,0,0,0,0,0,11,24,32,33,1
1,0,0,0,0,0,0,10,25,32,33,1
1,0,0,0,0,0,0,9,26,32,33,1
1,0,0,0,0,0,0,8,27,32,33,1
1,0,0,0,0,0,0,7,28,32,33,1
1,0,0,0,0,0,0,6,29,32,33,1
1,0,0,0,0,0,0,5,30,32,33,1
1,0,0,0,0,0,0,4,31,32,33,1
1,0,0,0,1,0,0,3,31,32,33,1
1,0,0,0,2,0,0,2,31,32,33,1
1,0,0,0,3,0,0,1,31,32,33,1
1,0,0,0,4,0,0,0,31,32,33,1
1,0,0,0,5,0,0,0,31,31,33,1
1,0,0,0,6,0,0,0,31,30,33,1
1,0,0,0,7,0,0,0,31,29,33,1
1,0,0,0,8,0,0,0,31,28,33,1
1,0,0,0,9,0,0,0,31,27,33,1
1,0,0,0,10,0,0,0,31,26,33,1
1,0,0,0,11,0,0,0,31,25,33,1
1,0,0,0,12,0,0,0,31,24,33,1
1,0,0,0,13,0,0,0,31,23,33,1
1,0,0,0,14,0,0,0,31,22,33,1
1,0,0,0,15,0,0,0,31,21,33,1
1,0,0,0,16,0,0,0,31,20,33,1
1,0,0,0,17,0,0,0,31,19,33,1
1,0,0,0,18,0,0,0,31,18,33,1
1,0,0,0,19,0,0,0,31,17,33,1
1,0,0,0,20,0,0,0,31,16,33,1
1,0,0,0,21,0,0,0,31,15,33,1
1,0,0,0,22,0,0,0,31,14,33,1
1,0,0,0,23,0,0,0,31,13,33,1
1,0,0,0,24,0,0,0,31,12,33,1
1,0,0,0,25,0,0,0,31,11,33,1
1,0,0,0,26,0,0,0,31,10,33,1
1,0,0,0,27,0,0,0,31,9,33,1
1,0,0,0,28,0,0,0,31,8,33,1
1,0,0,0,29,0,0,0,31,7,33,1
1,0,0,0,30,0,0,0,31,6,33,1
1,0,0,0,31,0,0,0,31,5,33,1
1,0,0,0,32,0,0,0,31,4,33,1
1,0,0,0,33,0,0,0,31,3,33,1
1,0,0,0,34,0,0,0,31,2,33,1
1,0,0,0,35,0,0,0,31,1,33,0
1,0,0,0,36,0,0,0,31,0,33,0
1,0,0,0,37,0,0,0,31,0,32,0
1,0,0,0,38,0,0,0,31,0,31,0
1,0,0,0,39,0,0,0,31,0,30,0
1,0,0,0,40,0,0,0,31,0,29,0
1,0,0,0,41,0,0,0,31,0,28,0
1,0,0,0,42,0,0,0,31,0,27,0
1,0,0,0,43,0,0,0,31,0,26,0
1,0,0,0,44,0,0,0,31,0,25,0
1,0,0,0,45,0,0,0,31,0,24,0
1,0,0,0,46,0,0,0,31,0,23,0
1,0,0,0,47,0,0,0,31,0,22,0
1,0,0,0,48,0,0,0,31,0,21,0
1,0,0,0,49,0,0,0,31,0,20,0
1,0,0,0,50,0,0,0,31,0,19,0
1,0,0,0,51,0,0,0,31,0,18,0
1,0,0,0,52,0,0,0,31,0,17,0
1,0,0,0,53,0,0,0,31,0,16,0
1,0,0,0,54,0,0,0,31,0,15,0
1,0,0,0,55,0,0,0,31,0,14,0
1,0,0,0,56,0,0,0,31,0,13,0
1,0,0,0,57,0,0,0,31,0,12,0
1,0,0,0,58,0,0,0,31,0,11,0
1,0,0,0,59,0,0,0,31,0,10,0
1,0,0,0,60,0,0,0,31,0,9,0
1,0,0,0,61,0,0,0,31,0,8,0
1,0,0,0,62,0,0,0,31,0,7,0
1,0,0,0,63,0,0,0,31,0,6,0
1,0,0,0,64,0,0,0,31,0,5,0
1,0,0,0,65,0,0,0,31,0,4,0
1,0,0,0,65,1,0,0,31,0,3,0
1,0,0,0,65,2,0,0,31,0,2,0
1,0,0,0,65,3,0,0,31,0,1,0
1,0,0,0,65,4,0,0,31,0,0,0
1,0,0,0,65,5,0,0,30,0,0,0
1,0,0,0,65,6,0,0,29,0,0,0
1,0,0,0,65,7,0,0,28,0,0,0
1,0,0,0,65,8,0,0,27,0,0,0
1,0,0,0,65,9,0,0,26,0,0,0
1,0,0,0,65,10,0,0,25,0,0,0
1,0,0,0,65,11,0,0,24,0,0,0
1,0,0,0,65,12,0,0,23,0,0,0
1,0,0,0,65,13,0,0,22,0,0,0
1,0,0,0,65,14,0,0,21,0,0,0
1,0,0,0,65,15,0,0,20,0,0,0
1,0,0,0,65,16,0,0,19,0,0,0
1,0,0,0,65,17,0,0,18,0,0,0
1,0,0,0,65,18,0,0,17,0,0,0
1,0,0,0,65,19,0,0,16,0,0,0
1,0,0,0,65,20,0,0,15,0,0,0
1,0,0,0,65,21,0,0,14,0,0,0
1,0,0,0,65,22,0,0,13,0,0,0
1,0,0,0,65,23,0,0,12,0,0,0
1,0,0,0,65,24,0,0,11,0,0,0
1,0,0,0,65,25,0,0,10,0,0,0
1,0,0,0,65,26,0,0,9,0,0,0
1,0,0,0,65,27,0,0,8,0,0,0
1,0,0,0,65,28,0,0,7,0,0,0
1,0,0,0,65,29,0,0,6,0,0,0
1,0,0,0,65,30,0,0,5,0,0,0
1,0,0,0,65,31,0,0,4,0,0,0
1,0,0,0,65,32,0,0,3,0,0,0
1,0,0,0,65,33,0,0,2,0,0,0
1,0,0,0,65,33,0,1,1,0,0,0
1,0,0,0,65,33,0,2,0,0,0,0
1,0,0,0,63,33,0,4,0,0,0,0
1,0,0,0,62,33,0,5,0,0,0,0
1,0,0,0,61,33,0,6,0,0,0,0
1,0,0,0,59,33,0,8,0,0,0,0
1,0,0,0,58,33,0,9,0,0,0,0
1,0,0,0,56,33,0,11,0,0,0,0
1,0,0,0,55,33,0,12,0,0,0,0
