,0,1,2,3,4,5,6,7,8,9,label
1,10,12,8,6,6,10,16,8,16,8,1
1,10,12,8,7,6,10,15,8,16,8,1
1,11,11,8,7,6,10,15,8,16,8,1
1,11,11,9,6,6,10,15,8,16,8,1
1,11,11,9,6,6,9,15,8,17,8,1
1,11,11,10,6,6,9,14,8,17,8,1
1,11,10,11,6,6,9,14,8,17,8,1
9,11,9,11,7,6,9,14,8,17,8,1
9,11,9,12,6,6,9,14,8,17,8,1
9,11,9,12,7,6,9,14,8,16,8,1
9,11,9,13,7,6,9,14,8,15,8,1
9,11,9,13,7,6,8,14,8,16,8,1
9,11,9,14,7,6,7,14,8,16,8,1
1,11,10,14,6,6,7,14,8,16,8,1
1,10,10,14,6,6,7,15,8,16,8,1
1,10,11,14,6,6,6,15,8,16,8,1
1,11,11,13,6,6,6,15,8,16,8,1
1,11,11,13,6,6,7,15,8,16,7,1
1,11,11,14,6,6,7,15,8,16,6,1
1,11,11,13,6,7,7,15,8,16,6,1
1,11,11,13,7,7,7,15,7,16,6,1
1,11,12,13,7,7,7,14,7,16,6,1
1,11,13,13,7,7,7,13,7,16,6,1
1,10,13,13,7,7,7,13,7,17,6,1
1,10,13,13,7,8,6,13,7,17,6,1
1,10,13,14,7,7,6,13,7,17,6,1
1,10,13,15,7,7,6,13,6,17,6,1
1,10,13,15,7,7,6,13,7,16,6,1
1,10,13,15,7,7,6,14,7,16,5,1
1,10,12,15,7,7,6,14,7,17,5,1
1,11,12,15,7,7,6,13,7,17,5,1
1,11,12,15,8,7,6,13,7,16,5,1
1,11,12,15,9,7,5,13,7,16,5,1
1,11,12,14,9,7,6,13,7,16,5,1
1,11,12,14,9,6,6,14,7,16,5,1
1,11,12,14,9,6,6,13,8,16,5,1
1,11,12,14,9,6,6,13,7,17,5,1
1,11,12,14,9,6,5,13,7,17,6,1
1,11,12,14,9,6,5,12,7,18,6,1
1,11,11,14,9,6,6,12,7,18,6,1
1,11,11,14,9,5,6,12,7,19,6,1
1,11,10,14,9,5,6,12,7,20,6,1
1,11,10,14,9,6,5,12,7,20,6,1
1,11,10,14,9,6,6,12,7,19,6,1
1,11,10,14,9,6,6,12,7,18,7,1
1,11,10,14,9,6,6,11,7,18,8,1
1,11,10,14,9,6,6,10,7,19,8,1
1,11,10,14,9,6,7,10,6,19,8,1
1,12,10,13,9,6,7,10,6,19,8,1
1,12,11,13,9,6,7,10,5,19,8,1
1,12,11,13,8,6,7,10,5,20,8,1
1,12,11,12,8,6,7,10,5,20,9,1
1,12,11,12,8,6,7,10,4,20,10,1
1,12,11,12,8,6,7,10,3,21,10,1
1,12,12,11,8,6,7,10,3,21,10,1
1,12,10,12,8,6,7,10,3,22,10,1
1,11,10,12,8,6,7,11,3,22,10,1
1,11,10,13,8,6,7,10,3,22,10,1
1,11,11,13,8,6,7,9,3,22,10,1
1,11,11,13,9,6,7,9,3,21,10,1
1,11,10,13,9,6,7,9,4,21,10,1
1,12,10,13,9,6,7,9,4,20,10,1
1,12,10,13,9,6,7,10,4,19,10,1
9,12,9,13,9,6,7,10,5,19,10,1
9,13,9,13,9,6,7,10,5,18,10,1
9,14,9,13,9,6,7,10,5,18,9,1
9,12,9,13,10,6,7,10,5,18,10,1
9,12,9,13,10,6,8,10,5,18,9,1
9,12,9,14,10,6,8,10,5,17,9,1
9,11,9,14,10,7,8,10,5,17,9,1
9,11,9,14,10,7,7,10,5,18,9,1
9,12,9,14,10,7,7,10,5,17,9,1
9,12,9,13,10,8,7,10,5,17,9,1
9,12,9,13,10,8,7,9,5,18,9,1
9,12,9,13,10,9,7,9,5,18,8,1
9,11,9,14,10,9,7,9,5,18,8,1
9,11,9,14,10,8,8,9,5,18,8,1
9,11,9,14,10,8,8,8,6,18,8,1
9,12,9,14,10,7,8,8,6,18,8,1
9,12,9,14,9,7,9,8,6,18,8,1
9,12,9,14,9,7,9,8,6,17,9,1
9,12,9,14,9,7,9,9,6,16,9,1
9,12,9,14,10,7,9,8,6,16,9,1
9,13,9,14,10,7,9,7,6,16,9,1
9,12,9,15,10,7,9,7,6,16,9,1
9,12,9,15,9,7,9,7,6,17,9,1
8,13,8,15,9,7,9,7,6,17,9,1
8,13,8,14,9,7,9,7,7,17,9,1
8,13,8,14,9,6,9,7,8,17,9,1
8,13,8,14,9,6,9,7,9,17,8,1
8,13,8,14,8,6,9,7,10,17,8,1
9,12,9,14,8,6,9,7,10,17,8,1
9,12,9,13,8,6,9,7,11,17,8,1
9,12,9,13,8,6,9,8,11,17,7,1
9,12,9,13,8,6,9,9,11,16,7,1
9,12,9,12,8,7,9,9,11,16,7,1
9,12,9,11,8,7,9,9,12,16,7,1
9,13,9,11,7,7,9,9,12,16,7,1
9,13,9,10,7,7,9,9,12,16,8,1
9,13,9,10,6,7,9,10,12,16,8,1
9,14,9,9,6,7,9,10,12,16,8,1
9,14,9,9,6,7,10,10,12,15,8,2
1,14,10,8,6,7,10,10,12,15,8,2
1,14,10,8,6,8,10,10,12,14,8,2
9,15,9,8,6,8,10,10,12,14,8,2
9,15,9,8,6,9,10,9,12,14,8,2
8,15,8,8,6,9,10,10,12,14,8,2
8,14,8,8,6,9,10,11,12,14,8,2
8,14,8,8,6,9,10,11,11,14,9,2
8,14,8,7,6,10,10,11,11,14,9,2
8,14,8,8,5,9,10,11,11,15,9,2
7,14,7,8,5,9,11,11,11,15,9,2
6,14,6,8,5,9,11,11,11,16,9,2
6,14,6,8,5,9,11,11,12,15,9,2
6,14,6,8,5,8,11,12,12,15,9,2
6,14,6,7,5,8,11,13,12,15,9,2
6,14,6,6,5,9,11,13,12,15,9,2
6,14,6,6,5,9,10,13,12,15,10,2
6,14,6,6,5,9,11,13,11,15,10,2
6,14,6,6,5,9,11,12,12,15,10,2
6,14,6,6,5,9,11,12,13,14,10,2
6,13,6,6,5,9,12,12,13,14,10,2
6,12,6,6,6,9,12,12,13,14,10,2
6,12,6,6,5,9,12,12,14,14,10,2
6,12,6,6,4,9,12,12,14,15,10,2
6,12,6,6,4,9,11,12,15,15,10,2
7,12,7,6,4,9,11,11,15,15,10,2
7,12,7,6,5,9,11,11,14,15,10,2
7,12,7,6,6,9,11,11,14,14,10,2
7,12,7,6,6,9,11,11,15,14,9,2
6,12,6,6,6,9,12,11,15,14,9,2
6,12,6,7,6,9,12,11,15,13,9,2
6,12,6,8,6,9,11,11,15,13,9,2
6,12,6,8,6,9,11,11,15,12,10,2
7,12,7,8,6,8,11,11,15,12,10,2
7,12,7,8,7,8,10,11,15,12,10,2
7,12,7,8,7,8,10,12,15,12,9,2
7,13,7,8,7,8,10,12,15,12,8,2
7,13,7,8,7,9,10,12,15,11,8,2
7,13,7,8,7,9,9,13,15,11,8,2
6,13,6,8,7,9,9,13,15,12,8,2
6,13,6,8,7,9,9,14,15,11,8,2
6,13,6,8,7,9,9,14,16,11,7,2
6,13,6,8,7,9,9,14,16,12,6,2
6,13,6,8,7,10,9,14,16,11,6,2
5,13,5,8,7,11,9,14,16,11,6,2
5,13,5,7,7,11,10,14,16,11,6,2
5,14,5,7,7,11,10,14,16,10,6,2
5,14,5,7,8,11,10,13,16,10,6,2
5,14,5,6,8,11,10,13,16,11,6,2
4,14,4,6,8,11,10,13,17,11,6,2
4,14,4,6,7,11,11,13,17,11,6,2
4,14,4,7,7,11,11,13,16,11,6,2
4,13,4,7,8,11,11,13,16,11,6,2
4,13,4,7,8,11,11,12,17,11,6,2
4,14,4,7,8,11,11,12,16,11,6,2
4,12,4,7,9,11,11,13,16,11,6,2
4,12,4,7,10,11,11,13,16,11,5,2
4,13,4,7,9,11,11,13,16,11,5,2
4,13,4,7,9,11,11,12,16,11,6,2
5,13,5,7,9,11,10,12,16,11,6,2
5,13,5,6,9,11,10,12,16,11,7,2
5,13,5,6,9,10,10,12,17,11,7,2
5,12,5,6,9,10,10,12,17,11,8,2
5,13,5,6,9,10,10,12,17,10,8,2
5,13,5,6,9,9,10,12,17,10,9,2
5,13,5,7,9,9,10,12,17,9,9,2
5,13,5,7,9,8,10,12,18,9,9,0
5,13,5,6,9,8,11,12,18,9,9,2
5,13,5,6,9,8,10,12,18,10,9,1
5,13,5,7,9,8,10,12,17,10,9,2
5,12,5,7,10,8,10,12,17,10,9,2
5,12,5,7,10,8,10,13,17,9,9,2
5,12,5,7,11,8,10,13,17,9,8,2
5,11,5,7,11,8,10,14,17,9,8,2
5,11,5,6,11,8,10,15,17,9,8,2
5,11,5,6,12,8,10,15,17,8,8,2
6,10,6,6,12,8,10,15,17,8,8,2
6,10,6,6,12,8,10,16,16,8,8,2
6,10,6,6,12,8,10,16,15,9,8,2
6,10,6,6,12,8,10,16,14,9,9,2
6,10,6,6,13,8,10,16,13,9,9,2
5,10,5,6,13,8,11,16,13,9,9,2
5,11,5,6,13,8,11,16,12,9,9,2
5,11,5,6,14,8,11,15,12,9,9,2
5,11,5,7,14,8,11,14,12,9,9,2
5,11,5,7,14,7,11,14,12,9,10,2
5,11,5,7,14,7,11,14,11,10,10,2
6,11,6,7,14,7,11,14,11,10,9,2
6,11,6,7,14,7,11,13,12,10,9,2
6,10,6,7,14,7,11,13,12,10,10,2
6,10,6,7,14,8,10,13,12,10,10,2
5,10,5,8,14,8,10,13,12,10,10,2
5,10,5,9,14,7,10,13,12,10,10,2
5,9,5,9,14,7,10,13,12,11,10,2
6,9,6,9,14,6,10,13,12,11,10,2
6,9,6,10,14,6,10,12,12,11,10,2
6,10,6,10,14,6,10,11,12,11,10,2
6,10,6,10,15,6,10,11,12,11,9,2
6,10,6,10,15,7,9,11,12,11,9,2
6,10,6,10,15,6,9,11,12,12,9,1
6,11,6,9,15,6,9,11,12,12,9,1
6,11,6,9,15,6,9,11,13,11,9,1
6,11,6,9,15,6,9,11,13,10,10,1
6,11,6,9,15,6,9,12,12,10,10,1
6,11,6,9,15,6,9,11,12,10,11,1
6,11,6,9,15,7,9,10,12,10,11,2
6,11,6,9,15,7,9,11,12,10,10,2
7,11,7,9,15,7,8,11,12,10,10,1
8,11,8,9,15,7,8,11,11,10,10,1
8,11,8,9,15,7,8,11,10,11,10,1
8,11,8,9,15,7,7,11,10,12,10,1
8,11,8,9,14,7,7,12,10,12,10,1
8,11,8,9,14,7,7,12,9,13,10,1
8,11,8,9,14,7,7,12,9,12,11,1
8,11,8,9,14,8,7,12,8,12,11,2
7,11,7,9,14,8,8,12,8,12,11,2
7,11,7,9,13,8,8,12,9,12,11,2
7,11,7,9,12,8,8,12,10,12,11,2
8,11,8,9,12,8,8,12,9,12,11,2
8,11,8,9,13,8,7,12,9,12,11,2
8,12,8,8,13,8,7,12,9,12,11,2
8,12,8,8,13,8,8,12,9,12,10,2
9,12,9,8,13,8,8,12,9,11,10,2
8,13,8,8,13,8,8,12,9,11,10,2
8,13,8,8,12,8,9,12,9,11,10,2
9,13,9,8,12,8,9,11,9,11,10,2
9,12,9,8,12,9,9,11,9,11,10,2
9,12,9,8,12,8,9,11,9,12,10,2
9,12,9,8,12,8,9,10,10,12,10,2
9,11,9,8,13,8,9,10,10,12,10,2
9,11,9,8,13,8,9,11,10,11,10,2
1,11,10,8,13,8,9,10,10,11,10,2
1,11,10,8,13,9,9,10,9,11,10,2
1,11,10,8,14,9,9,10,9,10,10,2
1,11,10,8,14,8,9,10,10,10,10,2
1,12,10,8,14,7,9,10,10,10,10,2
1,12,10,8,14,7,8,10,11,10,10,2
1,11,10,9,14,7,8,10,11,10,10,2
1,11,10,10,13,7,8,10,11,10,10,2
1,11,10,10,13,7,9,10,11,9,10,2
1,11,10,10,14,7,9,10,10,9,10,2
1,11,10,10,14,7,8,10,10,9,11,2
1,11,10,9,15,7,8,10,10,9,11,1
1,12,10,10,14,7,8,10,9,9,11,2
1,11,10,10,14,7,8,10,9,9,12,2
1,11,10,11,14,7,8,9,9,9,12,2
1,11,10,11,13,7,8,9,9,9,13,2
1,11,10,12,12,7,8,9,9,9,13,2
1,10,11,12,12,7,8,9,9,9,13,2
1,10,11,12,12,7,8,9,10,9,12,2
1,10,10,12,12,7,8,9,10,10,12,2
1,10,10,12,12,7,8,9,11,10,11,2
1,11,10,12,12,7,8,9,10,10,11,2
1,11,11,12,12,7,8,9,10,10,10,2
1,10,11,12,12,8,8,9,10,10,10,2
1,9,11,12,12,8,8,9,11,10,10,2
1,9,11,13,12,8,8,9,11,10,9,2
1,9,11,12,13,8,8,9,11,10,9,2
1,9,11,12,13,8,9,9,11,9,9,2
1,10,11,11,13,8,9,9,11,9,9,2
1,10,11,12,12,8,9,9,11,9,9,2
1,10,12,12,12,8,8,9,11,9,9,2
1,11,12,12,12,8,8,8,11,9,9,2
1,11,13,12,11,8,8,8,11,9,9,2
1,11,13,12,11,8,8,7,12,9,9,2
1,11,13,12,10,8,8,7,13,9,9,2
1,11,13,13,10,8,8,6,13,9,9,2
1,11,13,13,9,8,8,6,14,9,9,2
1,11,12,13,9,8,8,6,15,9,9,2
1,11,12,13,9,9,8,6,15,8,9,2
1,11,13,13,9,9,8,6,15,8,8,2
1,11,13,14,8,9,8,6,15,8,8,2
1,11,13,14,8,9,7,6,15,9,8,2
1,10,14,14,8,9,7,6,15,9,8,2
1,10,14,14,7,10,7,6,15,9,8,2
1,10,14,13,7,10,7,6,15,10,8,2
1,10,14,13,7,10,8,6,15,10,7,2
1,11,14,13,7,10,8,6,15,9,7,2
1,10,13,13,7,11,8,6,15,10,7,2
1,11,13,13,7,11,8,6,14,10,7,2
1,11,13,13,8,11,8,6,14,10,6,2
1,11,13,13,8,10,8,6,14,10,7,2
1,11,13,12,8,10,8,6,15,10,7,2
1,11,13,11,8,11,8,6,15,10,7,2
1,11,13,11,9,11,8,6,15,9,7,2
1,11,12,11,9,12,8,6,15,9,7,2
1,11,12,10,9,12,8,6,15,9,8,2
1,10,12,10,9,12,8,7,15,9,8,2
1,10,12,10,8,12,8,7,15,10,8,2
1,11,12,10,8,11,8,7,15,10,8,2
1,11,12,10,9,11,8,7,15,9,8,2
1,10,12,10,9,11,8,7,15,10,8,2
1,11,12,10,9,11,8,7,14,10,8,2
1,11,12,10,9,12,7,7,14,10,8,2
1,12,12,10,9,12,7,7,14,10,7,2
1,12,12,10,9,12,7,6,14,11,7,2
1,12,12,10,9,12,8,6,14,11,6,2
1,12,12,10,9,12,8,5,14,11,7,2
1,12,11,10,9,12,8,5,14,12,7,2
1,12,10,10,9,12,8,6,14,12,7,2
1,12,10,10,9,12,9,6,14,11,7,2
1,13,10,10,9,12,9,5,14,11,7,2
1,13,10,10,10,12,9,5,14,10,7,2
1,13,10,10,10,12,10,5,14,10,6,2
1,13,10,10,10,11,10,5,14,10,7,2
1,13,10,10,10,11,9,6,14,10,7,2
1,13,10,10,10,11,9,7,13,10,7,2
1,13,10,10,10,11,10,7,12,10,7,2
9,13,9,10,10,11,11,7,12,10,7,2
9,13,9,10,9,11,12,7,12,10,7,2
9,13,9,9,10,11,12,7,12,10,7,2
9,12,9,9,10,11,12,7,12,10,8,2
9,12,9,10,10,11,11,7,12,10,8,2
9,12,9,10,10,12,10,7,12,10,8,2
8,12,8,10,10,13,10,7,12,10,8,2
9,12,9,11,10,12,10,7,12,9,8,2
9,12,9,11,10,12,10,7,11,9,9,2
9,13,9,11,9,12,10,7,11,9,9,2
9,13,9,11,10,12,10,6,11,9,9,2
8,13,8,11,10,12,10,7,11,9,9,2
8,13,8,11,10,11,10,7,11,10,9,2
9,13,9,11,9,11,10,7,11,10,9,2
9,12,9,12,9,11,10,7,11,10,9,2
9,12,9,12,9,11,10,8,10,10,9,2
9,12,9,11,9,11,10,8,10,11,9,2
9,12,9,10,10,11,10,8,10,11,9,2
9,12,9,10,10,11,9,8,10,12,9,2
9,12,9,10,9,12,9,8,10,12,9,2
9,12,9,10,10,12,9,8,10,12,8,2
9,12,9,9,9,12,9,8,10,12,10,2
9,11,9,9,9,12,9,8,10,12,11,2
9,11,9,9,10,12,9,8,10,12,10,2
9,11,9,8,10,12,10,8,10,12,10,2
9,11,9,8,10,13,10,8,10,12,9,2
9,11,9,7,10,14,10,8,10,12,9,2
8,11,8,7,10,14,10,9,10,12,9,2
8,11,8,7,10,15,10,9,10,11,9,2
9,11,9,7,10,15,10,9,9,11,9,2
9,10,9,7,10,15,10,10,9,11,9,2
8,10,8,7,10,15,10,10,9,12,9,2
8,10,8,8,10,15,10,10,8,12,9,2
8,10,8,7,10,15,10,10,8,13,9,2
8,10,8,8,9,15,10,10,8,13,9,2
8,11,8,8,9,15,10,10,7,13,9,2
8,11,8,8,10,15,9,10,7,13,9,2
8,11,8,8,10,15,8,10,7,14,9,2
8,11,8,7,10,15,9,10,7,14,9,2
8,10,8,7,10,15,10,10,7,14,9,2
7,10,7,7,10,16,10,10,7,14,9,2
7,10,7,7,10,16,10,11,6,14,9,2
7,10,7,7,11,16,10,11,5,14,9,2
7,10,7,6,11,17,10,11,5,14,9,2
7,10,7,6,11,17,10,10,5,14,10,2
7,10,7,6,11,18,10,10,4,14,10,2
7,10,7,6,11,18,10,9,4,14,11,2
6,10,6,6,11,18,10,9,4,14,12,2
6,10,6,5,11,18,10,9,4,14,13,2
6,10,6,6,11,18,10,9,4,13,13,2
5,10,5,6,11,18,10,10,4,13,13,2
6,10,6,6,11,17,10,10,4,13,13,2
6,10,6,6,11,17,11,10,4,12,13,2
6,9,6,6,11,17,11,10,4,13,13,2
7,9,7,6,11,17,11,10,4,12,13,2
7,9,7,6,11,16,11,10,4,13,13,2
7,8,7,6,11,16,11,10,4,13,14,2
7,8,7,6,10,16,11,10,4,13,15,2
7,8,7,6,10,16,11,11,4,13,14,2
7,8,7,6,10,16,12,11,3,13,14,2
7,8,7,6,10,15,12,11,4,13,14,2
7,9,7,6,9,15,12,11,4,13,14,2
8,9,8,6,9,14,12,11,4,13,14,2
8,9,8,6,9,14,12,12,4,13,13,2
8,9,8,6,9,14,12,11,5,13,13,2
8,9,8,6,10,14,12,11,5,12,13,2
8,8,8,6,10,14,13,11,5,12,13,2
8,9,8,6,10,14,13,11,5,11,13,2
8,8,8,6,11,14,13,11,5,11,13,2
8,8,8,6,11,13,13,11,6,11,13,2
9,7,9,6,11,13,13,11,6,11,13,2
9,7,9,6,11,14,13,11,6,10,13,2
9,7,9,6,12,14,12,11,6,10,13,2
9,7,9,6,13,13,12,11,6,10,13,2
1,7,10,6,13,13,12,11,6,10,12,2
1,7,10,6,13,12,12,12,6,10,12,2
1,7,10,6,13,12,12,12,6,9,13,2
1,8,10,6,13,12,12,11,6,9,13,2
1,8,10,6,13,12,12,11,6,8,14,2
1,8,10,6,14,12,11,11,6,8,14,2
1,7,10,6,15,12,11,11,6,8,14,2
1,7,10,6,14,12,11,11,7,8,14,2
1,7,10,6,14,13,10,11,7,8,14,2
1,7,10,6,14,14,10,11,7,8,13,2
1,7,10,6,14,14,11,10,7,8,13,2
1,7,10,6,14,15,11,9,7,8,13,2
1,7,10,6,14,15,10,10,7,8,13,2
1,7,10,6,14,15,9,11,7,8,13,2
1,7,10,6,14,15,8,12,7,8,13,2
1,7,11,6,13,15,8,12,7,8,13,2
1,7,12,6,13,15,8,12,7,8,12,2
1,7,12,5,13,15,8,12,8,8,12,2
1,7,11,5,13,15,8,12,8,9,12,2
1,6,11,6,13,15,8,12,8,9,12,2
1,6,11,6,14,14,8,12,8,9,12,2
1,6,11,6,15,13,8,12,8,9,12,2
1,6,10,6,15,13,9,12,8,9,12,2
1,7,10,5,15,13,9,12,8,9,12,2
1,7,10,5,15,13,9,13,8,9,11,2
1,7,10,5,15,13,9,12,9,9,11,2
1,7,10,5,15,13,9,12,10,8,11,2
9,7,9,5,15,13,10,12,10,8,11,2
9,7,9,5,15,13,10,13,9,8,11,2
9,7,9,5,16,13,10,12,9,8,11,2
9,7,9,5,16,13,10,12,9,7,12,2
9,7,9,6,15,13,10,12,9,7,12,2
9,7,9,6,16,13,10,12,9,6,12,2
9,7,9,6,16,12,10,12,10,6,12,2
9,7,9,6,15,12,11,12,10,6,12,2
9,7,9,6,15,12,11,12,10,7,11,2
9,8,9,6,15,12,11,12,10,7,10,2
9,8,9,6,15,12,11,12,10,8,9,2
1,8,10,6,14,12,11,12,10,8,9,2
1,9,10,6,14,12,10,12,10,8,9,2
1,9,10,6,14,11,11,12,10,8,9,2
1,9,10,6,14,10,11,12,11,8,9,2
1,9,11,6,14,10,11,11,11,8,9,2
1,9,11,6,14,10,11,12,10,8,9,2
1,10,11,6,14,9,11,12,10,8,9,2
1,10,10,6,15,9,11,12,10,8,9,2
1,10,10,6,16,9,11,12,10,7,9,2
1,10,10,7,16,8,11,12,10,7,9,2
1,10,10,6,17,8,11,12,10,7,9,2
1,11,10,6,17,8,11,12,10,6,9,2
1,11,10,5,17,8,11,12,10,6,10,2
1,10,10,5,17,8,11,12,11,6,10,2
1,11,10,5,16,8,11,12,11,6,10,2
1,11,10,5,16,9,11,12,11,5,10,2
1,10,10,5,16,9,11,12,12,5,10,2
1,10,10,5,16,9,10,12,12,6,10,2
9,10,9,6,16,9,10,12,12,6,10,2
9,10,9,6,16,10,9,12,12,6,10,2
9,11,9,6,16,9,9,12,12,6,10,2
9,11,9,6,16,9,10,11,12,6,10,2
1,11,10,6,15,9,10,11,12,6,10,2
1,11,10,6,15,8,10,11,13,6,10,2
1,12,10,6,15,8,10,11,13,6,9,2
1,13,10,6,15,7,10,11,13,6,9,2
1,13,10,6,16,7,10,11,12,6,9,2
1,13,10,7,16,7,10,11,12,6,8,2
1,14,10,7,16,7,10,11,12,6,7,2
1,14,10,7,16,7,11,11,12,6,6,2
1,14,10,6,16,8,11,11,12,6,6,2
1,14,10,6,16,8,11,10,13,6,6,2
1,14,11,6,16,8,10,10,13,6,6,2
1,14,11,6,16,8,11,10,13,5,6,2
1,14,10,6,16,8,11,10,13,5,7,2
1,14,10,6,16,8,12,10,13,4,7,2
1,14,10,7,16,8,12,10,13,4,6,2
1,14,10,7,16,8,12,10,13,5,5,2
1,14,11,7,16,8,11,10,13,5,5,2
1,14,11,7,16,8,12,10,12,5,5,2
1,13,12,7,16,8,12,10,12,5,5,2
1,13,11,7,16,9,12,10,12,5,5,2
1,13,12,7,16,9,12,9,12,5,5,2
1,13,12,7,16,10,12,9,11,5,5,2
1,13,12,7,15,10,13,9,11,5,5,2
1,13,12,8,15,10,12,9,11,5,5,2
1,13,12,8,14,10,12,9,12,5,5,2
1,12,12,8,14,10,13,9,12,5,5,2
1,12,12,8,13,11,13,9,12,5,5,2
1,12,12,9,13,11,13,9,11,5,5,2
1,12,11,9,13,11,13,9,11,6,5,2
1,12,12,9,13,10,13,9,11,6,5,2
1,12,12,9,12,10,14,9,11,6,5,2
1,12,12,9,11,10,14,9,11,6,6,2
1,12,11,9,11,11,14,9,11,6,6,2
1,12,11,9,11,11,15,8,11,6,6,2
1,12,12,9,11,11,15,8,11,6,5,2
1,11,12,9,11,11,15,9,11,6,5,2
1,11,12,9,11,11,16,9,11,6,4,2
1,11,12,9,10,11,17,9,11,6,4,2
1,11,13,9,9,11,17,9,11,6,4,2
1,11,13,10,9,11,17,9,10,6,4,2
1,11,13,11,9,10,17,9,10,6,4,2
1,11,13,11,9,9,17,9,10,6,5,2
1,11,13,11,9,9,16,9,10,7,5,2
1,11,13,12,9,8,16,9,10,7,5,2
1,11,13,12,9,8,16,8,10,8,5,2
1,12,13,12,9,8,16,7,10,8,5,2
1,12,13,12,9,8,16,6,10,8,6,2
1,12,13,12,9,9,16,6,10,7,6,2
1,12,13,11,9,10,16,6,10,7,6,2
1,12,13,11,8,10,16,6,11,7,6,2
1,12,13,11,7,10,16,7,11,7,6,2
1,12,13,11,7,10,15,7,12,7,6,2
1,12,13,11,7,10,15,6,12,8,6,2
1,11,13,11,7,10,15,6,12,8,7,2
1,11,14,11,6,10,15,6,12,8,7,2
1,11,15,11,6,10,15,6,11,8,7,2
1,12,15,11,6,10,14,6,11,8,7,2
1,13,15,11,6,10,14,5,11,8,7,2
1,13,15,10,6,10,14,6,11,8,7,2
1,13,15,10,6,10,14,7,11,8,6,2
1,13,15,9,6,10,14,7,12,8,6,2
1,13,15,9,5,10,14,7,12,8,7,2
1,13,15,10,5,10,14,7,11,8,7,2
1,13,15,10,5,10,13,7,12,8,7,2
1,14,15,10,5,10,13,7,12,7,7,2
1,13,16,10,5,10,13,7,12,7,7,2
1,14,16,10,5,10,13,7,12,6,7,2
1,14,15,10,5,10,14,7,12,6,7,2
1,13,15,10,5,10,14,7,13,6,7,2
1,13,15,10,5,10,13,7,13,6,8,2
1,13,16,10,5,10,13,7,12,6,8,2
1,14,15,10,5,10,13,6,13,6,8,2
1,13,15,10,5,10,13,6,14,6,8,2
1,13,15,10,5,10,13,5,15,6,8,2
1,13,15,11,4,10,13,5,15,6,8,2
1,13,15,11,3,10,14,5,15,6,8,2
1,12,15,11,3,11,14,5,15,6,8,2
1,12,15,11,3,11,14,5,15,7,7,2
1,12,15,11,3,11,14,6,14,7,7,2
1,11,15,11,3,11,14,6,14,7,8,2
1,11,15,11,3,11,15,6,13,7,8,2
1,11,15,11,3,11,15,6,13,6,9,2
1,11,15,10,3,11,16,6,13,6,9,2
1,10,15,11,3,11,16,6,13,6,9,2
1,10,15,11,3,11,15,7,13,6,9,2
1,10,14,11,3,11,15,7,13,6,10,2
1,10,14,11,3,11,15,8,12,6,10,2
1,9,14,11,3,11,16,8,12,6,10,2
1,8,14,11,3,12,16,8,12,6,10,2
1,8,15,11,2,12,16,8,12,6,10,2
1,8,15,10,2,12,16,8,12,6,11,2
1,8,15,10,2,11,16,8,13,6,11,2
1,8,16,10,2,11,15,8,13,6,11,2
1,8,16,10,2,10,15,8,13,7,11,2
1,8,15,10,2,10,15,8,14,7,11,2
1,8,14,10,2,10,15,9,14,7,11,2
1,8,14,10,2,10,14,9,14,7,12,2
1,8,14,10,2,10,13,9,14,7,13,2
1,8,14,10,2,11,13,9,14,7,12,2
1,8,15,10,2,11,13,9,14,6,12,2
1,8,15,11,2,11,13,8,14,6,12,2
1,8,14,11,3,11,13,8,14,6,12,2
1,8,15,11,3,11,12,8,14,6,12,2
1,8,14,12,3,11,12,8,14,6,12,2
1,8,14,13,3,10,12,8,14,6,12,2
1,8,13,13,3,10,12,8,14,6,13,2
1,8,13,13,3,9,12,8,14,7,13,2
1,8,13,14,3,9,11,8,14,7,13,2
1,8,13,13,3,10,11,8,14,7,13,2
1,9,13,13,3,10,11,8,13,7,13,2
1,10,13,13,3,10,10,8,13,7,13,2
1,10,13,14,3,9,10,8,13,7,13,2
1,10,13,13,3,9,10,8,13,7,14,2
1,10,13,13,3,9,11,8,13,6,14,2
1,10,12,13,3,9,12,8,13,6,14,2
1,10,12,14,3,9,11,8,13,6,14,2
1,10,13,14,3,9,11,8,13,6,13,2
1,10,14,14,3,8,11,8,13,6,13,2
1,10,14,15,3,8,10,8,13,6,13,2
1,10,13,15,3,8,10,8,13,6,14,2
1,10,13,15,3,8,11,7,13,6,14,2
1,10,13,16,3,8,10,7,13,6,14,2
1,10,13,16,3,8,9,7,13,7,14,2
1,10,12,16,3,8,9,7,13,8,14,2
1,10,13,15,3,8,9,7,13,8,14,2
1,11,13,14,3,8,9,7,13,8,14,2
1,12,13,14,3,8,9,7,13,8,13,2
1,12,13,14,3,8,10,7,13,7,13,2
1,12,13,13,3,8,10,8,13,7,13,2
1,13,13,13,3,8,10,8,13,6,13,2
1,14,13,13,3,8,10,8,13,6,12,2
1,14,12,13,3,8,10,8,13,7,12,2
1,14,11,13,3,8,10,8,14,7,12,2
1,14,11,13,3,7,10,8,14,7,13,2
1,14,11,13,3,6,11,8,14,7,13,2
1,14,11,13,3,7,11,8,13,7,13,2
1,14,11,13,4,7,11,7,13,7,13,2
1,14,12,13,4,7,11,7,12,7,13,2
1,13,12,13,4,8,11,7,12,7,13,2
